id,tweet,replies_count,retweets_count,likes_count,datetime,dog_name,rating_numerator,rating_denominator,dog_stage,breed_prediction
954399734789222400,This is Kylie. Her back left zoomer is acting up. Hasn’t been able to chase a tennis ball in over a week. Can only hug them close for the time being. 13/10 you can help Kylie by clicking below   https://t.co/EpmWENvVCd  https://t.co/lvbcT7ycUM,61,1980,16388,2018-01-19 20:06:43-03:00,Kylie,13,10,,golden_retriever
954173060441169926,Meet Kylo. He’s the handsomest boy you ever did see. Breaks hearts for a living. 14/10 would protect at all costs  https://t.co/9DyrH5WpaT,711,16168,103190,2018-01-19 05:05:59-03:00,Kylo,14,10,,Labrador_retriever
953674358349844481,"This is Douglass. He occasionally bursts into song. A capuppella, if you will. 13/10 would support his dreams  https://t.co/edJYliQW9y",248,9853,57211,2018-01-17 20:04:20-03:00,Douglass,13,10,,Samoyed
953430343532589057,"This is Coop. He dug a hole, then got stuck in it. Happens to the best of us. 13/10 someone help him  https://t.co/fQ6op4MOvz",226,12012,71996,2018-01-17 03:54:42-03:00,Coop,13,10,,Cardigan
953321574479859712,This is Xena. She would like a peer-reviewed explanation on why you won’t let her eat the grass. Because she sure would like to. 13/10  https://t.co/c59BhnQpAo,184,4241,37193,2018-01-16 20:42:29-03:00,Xena,13,10,,chinese_rural_dog
952953678230630401,Haha good one you guys. Submitting a pic without a dog in it. Super clever. You got us. 11/10 for the leash disappearing into the sandy void  https://t.co/yl0xQdMHwX,114,5317,44596,2018-01-15 20:20:36-03:00,,11,10,,komondor
952343855210299393,Meet Kona. She was wondering if you need any assistance with the dishes this evening. Offered to lick them or maybe just supervise. 13/10  https://t.co/m1sBd6itek,220,5749,50624,2018-01-14 03:57:23-03:00,Kona,13,10,,chinese_rural_dog
952044473726488576,Seriously guys? We only rate dogs. Please don’t send in angels. No matter how heavenly. Thank you... 14/10 would be an honor to pet  https://t.co/O3AW94nPXN,400,10983,80775,2018-01-13 08:07:45-03:00,,14,10,,golden_retriever
951881776938536961,"This is Duncan. He was recently diagnosed with IMPA, which unfortunately doesn’t stand for “i must pet asap.” The disease has snowballed into a wide variety of complications, but Duncan has remained strong. He is 14/10 and u can help him by clicking below   https://t.co/GJefnVWgZ8  https://t.co/WSA088sAoK",80,2854,17052,2018-01-12 21:21:15-03:00,Duncan,14,10,,Bernese_mountain_dog
951504337074819072,This is Frisco. He’s simply a majestic boy. Planning to place these at the front of his modeling pupfolio. 13/10 would sign  https://t.co/r9SlaBa6ut,266,11728,71971,2018-01-11 20:21:26-03:00,Frisco,13,10,,golden_retriever
951258515674365954,This is Noisette. She responds well to pats and her name means “tear-inducingly huggable” in French. 13/10 would cherish  https://t.co/ALE2KHRHge,204,6573,49576,2018-01-11 04:04:38-03:00,Noisette,13,10,,Australian_Shepherd
950898829204869120,This is Lucie. She was demonstrating a standard mlem and side mlem when she sneezed. Quite embarrassed now. 13/10 h*ckin gesundheit  https://t.co/64vtdlsmKd,170,7847,48782,2018-01-10 04:15:22-03:00,Lucie,13,10,,Great_Pyrenees
950783127265390593,This is Hunter. His ball malfunctioned. Really hopes you have a plan to remedy the situation. 12/10  https://t.co/DZzFfjioge,206,4809,43483,2018-01-09 20:35:36-03:00,Hunter,12,10,,golden_retriever
950528949809045504,"Meet Max. He’s taking his first swim lesson. Bit of a language barrier between teacher and student, otherwise it’s going well. Both 13/10  https://t.co/51RaT4WUO7",214,15969,92676,2018-01-09 03:45:36-03:00,Max,13,10,,Labrador_retriever
949696116974604288,This is Cocoa. His human is traveling back to school today. Thought he’d give them one last puptalk. 13/10 would abandon education for  https://t.co/yGe5CKv7Dj,173,8189,59830,2018-01-06 20:36:13-03:00,Coco,13,10,,Labrador_retriever
949357124416655366,Say hello to Paisley. She’s had three surgeries in the past month including an amputation. Claims the bath she just had was worse than all of them combined. 13/10 click below to help Paisley   https://t.co/vSDaUCzIXq  https://t.co/SeQrd06dCD,66,2211,20621,2018-01-05 22:09:11-03:00,Paisley,13,10,,chinese_rural_dog
949088102534057984,This is Lacy. She just heard what sounded like a vacuum. Pointing in the direction it came from. Would puppreciate you investigating. 13/10  https://t.co/5FObEOa9On,118,4566,42177,2018-01-05 04:20:11-03:00,Lacy,13,10,,Cardigan
948968996145070081,"This is Piper, the Airport k9. After a year-long battle with cancer, he passed away last night. He was a badass runway protector, and our second ever 15/10. Rest easy Piper  https://t.co/jAG5ujfHUg",775,16413,100485,2018-01-04 20:26:54-03:00,Piper,15,10,,Border_collie
948610321387851776,This is Wilson. He was born with a blurry tail. Doesn’t let that hold him back tho. Still a prosperous puppo. 13/10 I love you Wilson  https://t.co/s7fvbAVPDw,228,8157,65100,2018-01-03 20:41:39-03:00,Wilson,13,10,puppo,Labrador_retriever
948357622209622020,This is Winnie. She wants to know who threw that snowball. Commends your accuracy but demands a puppology. 12/10 would comfort  https://t.co/d4RYMasgef,123,4187,35753,2018-01-03 03:57:31-03:00,Winnie,12,10,puppo,golden_retriever
948240582220107777,“you are the best boy. you deserve all the noggin pats. nobody protects this household like you do. be strong for the human” 14/10  https://t.co/n0bR1YIydB,105,7194,47676,2018-01-02 20:12:26-03:00,,14,10,,Labrador_retriever
947995927687630848,"This is Dexter. He is supreme emperor of the barrels. Floof King of the casks, if you will. 13/10 would happily bow-wow before him  https://t.co/5El6VuYNZ2",159,4289,34986,2018-01-02 04:00:16-03:00,Dexter,13,10,,Bernese_mountain_dog
947882686550630400,This is Rocket. He’s very happy to see you. Had too much eggnog Christmas night and woke pup here. Been stuck since. 12/10 would assist  https://t.co/1DrLcRybsG,129,5675,40997,2018-01-01 20:30:17-03:00,Rocket,12,10,,Cardigan
946433880898359300,This is Gimli. He absolutely shreds. Mlem game on another level. 13/10 would consider my girl stolen  https://t.co/9VkHm5cdL9,80,2941,24891,2017-12-28 20:33:15-03:00,Gimli,13,10,,pug
946068980296568833,This is Fox. He is a jubilant boy. Hopes your day is wondrous. Will be here for you if it’s not. 13/10 would treasure  https://t.co/fgYzPQrRKI,92,3298,30003,2017-12-27 20:23:16-03:00,Fox,13,10,,Siberian_husky
945474393618120705,Oh c’mon. I know it’s christmas but we still only rate dogs. Please don’t send in curious reindeer. Thank you... 12/10 would sneak a snug  https://t.co/3dLm2Q8LMl,94,4357,39856,2017-12-26 05:00:36-03:00,,12,10,,golden_retriever
945459196014813184,This is Nugget. He just arrived. Hopes he’s not too late. Says the reindeer express lacked some efficiency. 13/10  https://t.co/LyFBh299Bl,64,3070,27224,2017-12-26 04:00:12-03:00,Hope,13,10,,Cardigan
945444330315091968,Say hello to Luke and Oliver. They opened the wrong gifts. Now they’re stuck with them. Clearly some sort of mixpup. 12/10 for both  https://t.co/4v8Fx8BVBi,88,5292,34157,2017-12-26 03:01:08-03:00,Oliver,12,10,,teddy
945429065229635585,This is Gryff. He can’t believe you woke him pup just to say you like his sweater. It is a given that everybody likes his sweater. 13/10  https://t.co/nX8ELoPBAf,145,8213,52742,2017-12-26 02:00:29-03:00,Gryff,13,10,,cocker_spaniel
945414452505206785,This is Pingo. He’s an exotic pup. Knows some tricks. Weird bark tho. Wanted to brighten your day. 11/10 thank you Pingo  https://t.co/5rKxClkPgJ,176,8086,50431,2017-12-26 01:02:25-03:00,Pingo,11,10,,Chinese_Crested_Dog
945398945597009920,Meet Monty. He’s been holding his gift for hours now. Decided he loved it before he finished unwrapping. Has no idea what it is. 13/10  https://t.co/vv9r41WQ8f,72,5280,36884,2017-12-26 00:00:47-03:00,Monty,13,10,,Labrador_retriever
945383824174780416,This is Barkley. Every Christmas he chops down a tree and claims the stump as his own. Nobody knows why. 12/10  https://t.co/77UyuKtEzU,66,2832,24914,2017-12-25 23:00:42-03:00,Barkley,12,10,,Australian_Shepherd
945369048166084610,This is Ollie. You can tell how long he’s been posing by how deep of a split the hardwood floor has caused. 13/10 (IG: the_daily_ollie)  https://t.co/x2iKX5KIv1,30,1953,19452,2017-12-25 22:01:59-03:00,Ollie,13,10,,teddy
945353731595554816,Say hello to Izzy. She’s very serious about her festive headwear. Alternates between the two depending on the situation. 12/10  https://t.co/cJ0jv7Pv7L,70,2892,23368,2017-12-25 21:01:08-03:00,Izzy,12,10,,Bernese_mountain_dog
945338377565560833,This is Bailey. It’s her first Christmas. She’s concluded that it’s all a bit much. Prefers the snoozle. 13/10 would not disturb  https://t.co/W0WveDCPvm,172,9791,58960,2017-12-25 20:00:07-03:00,Bailey,13,10,,golden_retriever
945323311436791808,Meet Delilah. She just wants to show off her gingerbread man bandana. Festive af. 12/10 thanks for the mlemories  https://t.co/TPBfjlGlY0,138,7571,46599,2017-12-25 19:00:15-03:00,Delilah,12,10,,chinese_rural_dog
945308250211266560,"This is Bud. He decided to get his human a card this year. Picked it out himself. Really hopes you like it. 13/10 it’s perfect, Bud  https://t.co/N1DSzjCN9N",52,3226,25558,2017-12-25 18:00:24-03:00,Bud,13,10,,golden_retriever
945095346497126400,Meet Bella and Hank. They have a commensal relationship in which Bella benefits and Hank neither benefits nor is harmed. 13/10 for both  https://t.co/hmGxoPiOgf,270,16128,82411,2017-12-25 03:54:24-03:00,Bella,13,10,,golden_retriever
944279878043684865,This is Clifford. Once puppon a time he tried to fight a car and lost. Now he walks with a wiggle. Still 13/10. Click below to help Clifford   https://t.co/10vGr57h5w  https://t.co/djPkIUkWD6,57,2173,15446,2017-12-22 21:54:01-03:00,Clifford,13,10,puppo,Labrador_retriever
944017379335573504,This is Jeffrey. He’s very proud of himself for surviving that bath. Admits it wasn’t that bad. 12/10 would reward with noggin pats  https://t.co/xb2KetePeu,441,4160,34327,2017-12-22 04:30:56-03:00,Jeffrey,12,10,,golden_retriever
943650866187431936,This is Scout. She hopes you’re doing well. When you have a sec she’d like to speak with you about hardwood floors and traction. 13/10  https://t.co/R0PxIxqtSV,188,6725,51061,2017-12-21 04:14:33-03:00,Scout,13,10,,Shetland_sheepdog
943527192444665856,Say hello to Percy. He is a Luxembourgish Ricotta Flop. A breed known for their sweaters. 12/10 would let him break my heart  https://t.co/FTmajvQ4UX,74,1854,19762,2017-12-20 20:03:07-03:00,,12,10,,Siberian_husky
943288871093178368,This is Bella. She’s very shy. Takes her a while to open pup to people. Incredibly susceptible to snugs. 13/10 would give the world to  https://t.co/j2e2ixce7M,209,7428,56632,2017-12-20 04:16:06-03:00,Bella,13,10,,Labrador_retriever
943169130177400832,"Meet Archie. He just graduated. A pupper no more. Wants you to throw his cap for him. 12/10 it would be my honor, Archie  https://t.co/acgHnTmyTO",145,5282,42499,2017-12-19 20:20:18-03:00,Archie,12,10,pupper,golden_retriever
942575209697202177,This is Luna. She was having an unremarkable day until she was informed that she is indeed a very good girl. Numb with gratification. 13/10  https://t.co/ay2VXktFlg,108,4804,44618,2017-12-18 05:00:16-03:00,Luna,13,10,,Weimaraner
942184584946515975,"This is Billy. He can no longer see or hear, which only heightens his other good boy senses like smell and unconditional love. 13/10 #seniorpupsaturday  https://t.co/opOBDgJNXu",375,10932,87167,2017-12-17 03:08:04-03:00,Billy,13,10,,golden_retriever
941729023691972608,This is Cobee. He never gives pup. Has reached previously unseen levels of h*ckin fortitude. 14/10 would boost  (IG: cobeethecorgi)  https://t.co/yhl9VamMio,338,7231,34916,2017-12-15 20:57:50-03:00,Cobee,14,10,,
941479134072594432,This is Pebbles. She’s a pupfessional yarn battler. Undefeated to this day. 12/10 would h*ckin cherish  https://t.co/dVCEhcPVtM,85,3632,27359,2017-12-15 04:24:52-03:00,Pebbles,12,10,,Cardigan
940993748879757313,This is Lacey. She’s your uber. If you somehow reach your destination you can just pay her with pets. 13/10 better buckle pup  https://t.co/d49mjCu0v4,225,8532,50864,2017-12-13 20:16:07-03:00,Lacey,13,10,,golden_retriever
940630363180806144,Meet Oliver &amp; Gus. Gus attempted a speedy defensive roll to bamboozle Oliver. The move was unsuccessful. Corgo reigns supreme. Both 12/10  https://t.co/AkoUsJ0TSI,151,8341,43299,2017-12-12 20:12:09-03:00,Gus,12,10,,chinese_rural_dog
940388554831814658,This is Jeffrey. He’s debuting his holiday pajamas this evening. Anxious to know your thoughts on them. 13/10 they’re wonderful Jeffrey  https://t.co/CzE87nSDGk,456,9465,58627,2017-12-12 04:11:17-03:00,Jeffrey,13,10,,Labrador_retriever
940024196771454977,This is Remi. He experienced snow for the first time. Wondering why you’d subject him to such frigid h*ckery. 13/10 would stoke fire for  https://t.co/K69sgFcpMZ,237,6133,47918,2017-12-11 04:03:27-03:00,Remi,13,10,,Border_collie
939642244033892353,"Meet Shelby. She’s a chin scritch enthusiast. Also brags that in sixteen years, she’s only tripped over her ears thrice. 14/10 #seniorpupsaturday  https://t.co/UiJydopqnU",141,3992,31176,2017-12-10 02:45:43-03:00,Shelby,14,10,,basset
939178855146934273,Say hello to Daisy and Rosie. They’re still mastering the art of showing affection. Aren’t we all. Both 12/10 would double noggin pat  https://t.co/aEDGp0K2lb,130,6869,43945,2017-12-08 20:04:22-03:00,Daisy,12,10,,Rottweiler
938821698715115520,My goodness guys. We only rate dogs. Please stop sending in bedridden Harp Seals. No matter how huggable. Thank you... 12/10  https://t.co/nOPMFIU99A,256,9348,65757,2017-12-07 20:25:10-03:00,,12,10,,Samoyed
938574553533571072,This is Murphy. He visit... then he hop along. 13/10 please come back soon  https://t.co/6otzkKymFa,146,6543,41820,2017-12-07 04:03:06-03:00,Murphy,13,10,,golden_retriever
938451641375657984,This is Bentley. He attempted some hardcore barkour and injured his front right zoomer. Adrenaline clearly still pumping in the first pic. 13/10 click below to help Bentley   https://t.co/O6yjrwtNPk  https://t.co/3zfRntSgdP,114,2938,17747,2017-12-06 19:54:41-03:00,Bentley,13,10,,Labrador_retriever
938210994136014848,This is Elsa. She hath claimithed the stump. It is hers now. Nothing you can do about it. 13/10 still waiting on her ice powers  https://t.co/5zSuxSOmQ7,96,2954,27682,2017-12-06 03:58:26-03:00,Elsa,13,10,,Staffordshire_bullterrier
938083132825272322,This is Rudy. He’s never been side booped before. Can’t believe you would resort to such ruthless tactics. 13/10  https://t.co/Gx6mrPSd3k,158,6556,33955,2017-12-05 19:30:22-03:00,Rudy,13,10,,
937850904040165377,Meet Polly. She can’t believe you won’t lend her even a smidgen of your burrito. Thinks you’re being just as extra as the guac. 12/10  https://t.co/6dNPcgELyg,137,4898,35257,2017-12-05 04:07:34-03:00,Polly,12,10,,beagle
937491083738697729,This is Lo. She is an absolute menace on the roadways. Claims she memorized the route and doesn’t need to look. 11/10 better buckle pup  https://t.co/HDvNgHbjbL,104,4995,35702,2017-12-04 04:17:46-03:00,Lo,11,10,,Pomeranian
937095805034524672,This is Bailey. She has singlehandedly monopolized the complimentary smooch market in her neighborkhood. 13/10 #SeniorPupSaturday  https://t.co/xUT80stTzb,71,2405,22250,2017-12-03 02:07:04-03:00,Bailey,13,10,,golden_retriever
936037350135693312,This is Usnavi. She was awarded a hat for not throwing up during the car ride. Quite the accomplishment. 12/10 could take all these fellas  https://t.co/FiU26pKBq7,154,7164,48608,2017-11-30 04:01:09-03:00,Usnavi,12,10,,golden_retriever
935673016784125952,This is Drago. He hates pictures so he sticks his tongue out during them. Jokes on him tho that actually makes the pic way better. 13/10  https://t.co/PMXmwr9xKo,146,6275,43517,2017-11-29 03:53:25-03:00,Drago,13,10,,Siberian_husky
935192381690908673,Haha very funny guys. Sending in more photos without dogs in them. Thought I just wouldn’t notice? Hilarious. Still 12/10 for the blanket  https://t.co/T9IuIPRXDU,154,9285,55017,2017-11-27 20:03:33-03:00,,12,10,,English_springer
934945121988202496,This is Ryder. He just wanted to hug the dog outside. Officially bamboozled. 14/10 (IG: ruffryderthegr)  https://t.co/f3mu1cZtof,431,17946,64040,2017-11-27 03:41:02-03:00,Ryder,14,10,,
934467192669769728,This is Hatch. He grew pup and now his favorite hat is too small. Ears won’t fit through the holes. Rather pupset. 13/10 would comfort  https://t.co/LVisnueYEL,132,6787,42978,2017-11-25 20:01:54-03:00,Hatch,13,10,,Labrador_retriever
934104361420062722,This is Mac. He was just called “the handsomest boy.” Quite the compupliment. 13/10 would blush if he could  https://t.co/1OvFJm63JD,81,3824,29695,2017-11-24 20:00:09-03:00,Mac,13,10,,Black_sable
933499111793483777,This is Samson. He politely requests a push. Maybe even a mobile household tour. 12/10 will pout until it happens  https://t.co/t7dzZGutNd,107,3739,27557,2017-11-23 03:55:06-03:00,Samson,12,10,,French_bulldog
933141322956988416,This is Plum. She would just like to point out how phenomenal her most recent fetch was. Deserves an award or something. 13/10 great girl  https://t.co/uA3dvSGA4R,122,4312,33663,2017-11-22 04:13:22-03:00,Plum,13,10,,Labrador_retriever
933019239581147136,This is Gustaff. He’s never seen a tennis ball put up such a fight before. 14/10 would assist in the conquering (IG: itsthegustaff)  https://t.co/Qyo1QDcRQl,1117,34359,109526,2017-11-21 20:08:16-03:00,Gustaff,14,10,,
932776017739091968,This is Tavern. In all his travels he’s never stumbled puppon a pumpkin so big. Can’t h*ckin process it. 12/10  https://t.co/jNdALZqaPH,85,5086,34295,2017-11-21 04:01:47-03:00,Tavern,12,10,puppo,golden_retriever
932416024724488193,This is Dave. He thinks he’s a tortoise. 12/10 nobody tell him  https://t.co/ZfYI3GcvTQ,151,5252,36947,2017-11-20 04:11:18-03:00,Dave,12,10,,Labrador_retriever
931958433372409857,"Meet Toby. After years of having to put effort into walks, he has decided to pupgrade to this sweet ride. 13/10 luxurious af #seniorpupsaturdays  https://t.co/dnmizK40uP",104,2476,22966,2017-11-18 21:53:00-03:00,Toby,13,10,,Labrador_retriever
931573713023176704,This is Kronos. He attempted to beat the land speed record for zooms. Tore his ACL in the process. Still 13/10 would give him another chance  Click here to help Kronos recover:  https://t.co/5yUoWZQxU7  https://t.co/01c9sUwx3l,69,2300,16862,2017-11-17 20:24:15-03:00,Kronos,13,10,,Labrador_retriever
931325917338787842,Ugh not again. Please don’t send us angry polar bears. Send those to the EPA. We only rate dogs. Thank you... 13/10  https://t.co/fON6ZGtmFN,138,7220,50058,2017-11-17 03:59:36-03:00,,13,10,,Samoyed
930963204884303872,This is Jozy. She learned how to wave today. 13/10 simply breathtaking  https://t.co/Cl4wLgUbXv,244,13349,64922,2017-11-16 03:58:19-03:00,Jozy,13,10,,papillon
930616572716158978,Say hello to Churro. He's not actually a fried-dough pastry. H*ckin deceptive if you ask me. 13/10 would make a wonderful doggo model  https://t.co/CJ6gZlqVIn,54,1756,18554,2017-11-15 05:00:55-03:00,,13,10,doggo,Lhasa
930485699610062850,This is Oliver. He wanted you to have these flowers. Picked them out himself. Hopes they’re your favorite color. 14/10 thank you Oliver  https://t.co/JO5fTEaIPc,292,16204,70414,2017-11-14 20:20:53-03:00,Oliver,14,10,,golden_retriever
930240158183641089,This is Remi. He dispupproves of your plastic cutlery. Recommends compostable next time. 13/10 environmentally conscious af  https://t.co/XVeYpEi9Dx,121,4570,31559,2017-11-14 04:05:11-03:00,Remi,13,10,,golden_retriever
930121667715747841,Meet Olive. She’s a little early on the holiday decorations. Doesn’t give a single h*ck. Politely requests a smooch. 13/10 would volunteer  https://t.co/yICyhNDsiD,87,4838,28359,2017-11-13 20:14:21-03:00,Olive,13,10,,golden_retriever
929877819500396544,This is Jax. He wants to know right this instant who tore the hole in his bed. After some thought he admits it may have been him. 13/10  https://t.co/O9dyr2rvKY,107,4276,32095,2017-11-13 04:05:23-03:00,Jax,13,10,,golden_retriever
929469472687214594,You’re joking. Another picture without a dog in it? This is simply disrespectful. Very fancy tile tho. 13/10  https://t.co/RIBWx7WiSi,85,3534,30857,2017-11-12 01:02:45-03:00,,13,10,,chinese_rural_dog
928793347086577665,This is Fen. Swinging is his passion. It helps him forgot about his puproblems. 13/10 would push  https://t.co/uKB1dtjBsC,210,6811,30629,2017-11-10 04:16:04-03:00,Fen,13,10,,Cardigan
928429860388851717,This is Samson. His Halloween pajamas got lost in the mail. Didn’t arrive til today. Rather pupset. 13/10 guess we’re celebrating again  https://t.co/LILEnFyqpP,1008,52840,195028,2017-11-09 04:11:42-03:00,Samson,13,10,,golden_retriever
928272345415995392,Here’s a puppo who forgot he cloned himself. Quite the surpuprise. 13/10 for both (IG: bosunthefrenchie)  https://t.co/EX1kNZ2VRU,902,37812,112945,2017-11-08 17:45:48-03:00,,13,10,puppo,
928069304389652480,This is Porp. She’s just checking pup on you. Hopes you had a good day. Is here for you if you didn’t. Boops available. 13/10 thank you Porp  https://t.co/MJdFExOjmT,190,4210,28527,2017-11-08 04:18:59-03:00,Bo,13,10,,Cardigan
927704713486888961,This is Charlie. His blindness gives him a perpetual look of cautious fascination. Other good boy characteristics clearly heightened. 14/10  https://t.co/7wNkjseE99,178,5072,39102,2017-11-07 04:10:14-03:00,Charlie,14,10,,Border_collie
927580732846985216,Meet Milo. He is attempting a blep in direct sunlight. Quite reckless. Human tried to hold him back but was unsuccessful. 12/10 h*ckin brave  https://t.co/QSamrg3uAU,81,5042,34672,2017-11-06 19:57:34-03:00,Milo,12,10,,Labrador_retriever
927342862165004288,This is Fern. He is commander of the yard. Overseer of all outdoor happenings. Emperor of the long-eared boys. 13/10 would noggin pat  https://t.co/shAcfNbJEC,193,6964,43667,2017-11-06 04:12:22-03:00,Fern,13,10,,basset
926962678219800576,This is Dexter. He was photographed before and after being asked who is the goodest boy of all. 13/10 hint hint it’s you  https://t.co/f9exT3rctz,32,2875,24758,2017-11-05 03:01:39-03:00,Dexter,13,10,,Labrador_retriever
926624413092630528,This is Eleanor. She’s your chau-fur this evening. Insists you buckle pup. Seems to have forgotten how to start the car. Still 13/10  https://t.co/L8ue0wIZoD,140,5601,33655,2017-11-04 04:37:30-03:00,Eleanor,13,10,,Samoyed
926250689503821824,"This is Finn. He goes door to door asking if anybody has seen the good boy. They have now, of course. 13/10 would hug softly  https://t.co/SBBOZJoeLk",284,12106,76441,2017-11-03 03:52:27-03:00,Finn,13,10,,Border_collie
925914717666906113,This is Pepper. Her ears have been activated. Ready to receive all info. Can deactivate for more aerodynamic zooms. 13/10  https://t.co/MvpnHUhn3U,150,8930,53551,2017-11-02 05:37:26-03:00,Pepper,13,10,,Shetland_sheepdog
925555767591157760,This is Maggie. She has no concept of tie length. Still doing her absolute best. 13/10 happy h*ckin Halloween  https://t.co/guEbhv3rbx,36,1347,12925,2017-11-01 05:51:05-03:00,Maggie,13,10,,Labrador_retriever
925542947864461312,C’mon guys. Please don’t submit Two-Headed Poof Pandas. We only rate dogs. I’d puppreciate your cooperation. Thanks... 12/10  https://t.co/F0N03Hu1St,61,2826,21838,2017-11-01 05:00:09-03:00,Poof Pandas,12,10,,Pekinese
925527922550620161,"This is Jake from State Farm. She sounds hideous, but he’s a guy so... 13/10 would never hang pup on  https://t.co/SglDgticr1",64,3218,20757,2017-11-01 04:00:26-03:00,Jake,13,10,,Labrador_retriever
925512753179009024,This is Rocky. He wanted to be a pancake for Halloween. Didn’t let anybody come between him and his dreams. 14/10 inspiring af  https://t.co/HQ0ry034bU,95,6835,35631,2017-11-01 03:00:10-03:00,Rocky,14,10,,golden_retriever
925482910936743936,"Meet Douglas. His costume is a dinosaur hug. An experiment in perception. Scary on the outside, gentle on the inside. 13/10 makes you think  https://t.co/VdhxNicBaa",83,5325,28167,2017-11-01 01:01:35-03:00,Douglas,13,10,,malamute
925468906130612224,This is Vincent. He’s a very tired dragon. Found out it’s exhausting being so terrifying. 13/10 rest pup little buddy  https://t.co/VIw6lF1on8,30,2112,15375,2017-11-01 00:05:56-03:00,Vincent,13,10,,Cardigan
925452385769594880,I know it’s Halloween. But we still only rate dogs. Please don’t send in Jubilant Land Octopi. Thank you... 12/10  https://t.co/huOGfO2pE1,89,3254,23180,2017-10-31 23:00:17-03:00,,12,10,,teddy
925437303006228480,"Atlas is back and this time he’s a mummy. A simple, yet effective costume. 13/10 would absolutely still pet  https://t.co/UOvNNB1H6o",78,5379,26423,2017-10-31 22:00:21-03:00,Atlas,13,10,,Samoyed
925422152643252224,This is Sophie. She’s a unicorg. Worked really hard on her costume. Hopes you like it. 13/10 magical af  https://t.co/3HKNQnS0fi,163,5854,29357,2017-10-31 21:00:09-03:00,Sophie,13,10,,Cardigan
925407108304068608,Say hello to Oliver. He was born for this holiday. Naturally spooky as h*ck. 14/10 no costume necessary  https://t.co/i2WQlbcClc,78,4385,24991,2017-10-31 20:00:22-03:00,Oliver,14,10,,chinese_rural_dog
925391981131448320,This is Juke. He dressed pup as @chancetherapper. Hat and all. Favorite song is Cocoa Pupper Kisses. 13/10 would tour with  https://t.co/qRWJdMXvga,73,3436,16889,2017-10-31 19:00:15-03:00,Coco,13,10,pupper,teddy
925163762666971137,This is Akamaru. He’s got the whole h*ckin neighborhood covered tomorrow night. No child will be left uncandied. 13/10 tricks and treats  https://t.co/Rk4DS2olX1,124,4460,26623,2017-10-31 03:53:24-03:00,Akamaru,13,10,,golden_retriever
925049916346449920,Meet Molly and Maggie. They are co-branch managers. Tend to struggle w division of responsibilities. Both 12/10 one should return to sales  https://t.co/WyIfiFffAC,128,4560,25171,2017-10-30 20:21:01-03:00,Maggie,12,10,,miniature_pinscher
924801697532252160,Unbelievable. Please don’t send in pictures without any dogs in them. It’s downright churlish. Still a cute blanket tho. 12/10  https://t.co/zsFTzGoEQW,123,6188,46188,2017-10-30 03:54:41-03:00,,12,10,,Great_Dane
924304816008060929,This is Levi. He tied that tie himself. H*ckin spiffy af. Was hoping you’d accept his rose. 13/10 #seniorpupsaturdays  https://t.co/1jepHtzLJc,90,2622,20556,2017-10-28 19:00:15-03:00,Levi,13,10,,golden_retriever
923943451883982848,"Meet Noah. He ate a sock, and while in surgery to remove it a tumor was found. 13/10 help him say h*ck cancer below   https://t.co/eDPtmWuaVv  https://t.co/2EzG1yFGD0",120,2450,13654,2017-10-27 19:04:19-03:00,Noah,13,10,,whippet
923701114880475136,Meet Bella. She was a world renowned pupfessional stick taster. A legend in her field. Always had the snazziest bandanas. 14/10 RIP Bella ❤️  https://t.co/PKX2rFZr6U,154,2952,27719,2017-10-27 03:01:21-03:00,Bella,14,10,,golden_retriever
923338689715032064,This is Archibald. He broke out his favorite xmas pajamas a little early this year. Remarkably puppared. 13/10 would die for  https://t.co/GThth5D7Mt,234,9836,51582,2017-10-26 03:01:13-03:00,Archibald,13,10,,Labrador_retriever
923218182554480644,This is Billy. He yells at cups. 12/10 would support  https://t.co/WbTxqWLOsP,132,8280,43654,2017-10-25 19:02:21-03:00,Billy,12,10,,Samoyed
922975385586892801,This is Sebastian. The light turned yellow while he wasn’t paying attention. Decided to floor it. Irresponsible but I respect it. 12/10  https://t.co/POf1vzoCmp,93,3745,24407,2017-10-25 02:57:34-03:00,Sebastian,12,10,,French_bulldog
922859076010246144,This is Sawyer. He’s debuting his new candy corn bow tie. Anxious to know what you think of it. 13/10 festive as h*ck  https://t.co/EZRnVRb4uP,247,7882,44917,2017-10-24 19:15:24-03:00,Sawyer,13,10,,Cardigan
922613747272871937,"Guys, please don’t send in Frosty Suburban Yard Bears. We only rate dogs. Thank you... 13/10 would sneak a snug  https://t.co/ljDHqWOkSq",209,6912,45323,2017-10-24 03:00:33-03:00,Bear,13,10,,Samoyed
922243518785081344,This is Henry. He just graduated. Immediately forgot the canine life skill of not eating your diploma. Oh well. Still 13/10 would pet well  https://t.co/UVxGZKzK9c,136,5843,37673,2017-10-23 02:29:23-03:00,Henry,13,10,,Cardigan
921865409187414016,This is Lady. She’s been a freelance driveway scientist for sixteen years. Leading tester of leaf crunchiness. 12/10 #seniorpupsaturdays  https://t.co/ECynFVvBAr,92,2313,19627,2017-10-22 01:26:55-03:00,Lady,12,10,,English_springer
921527931872169984,Meet Beau. He’s taking a power snoozle before continuing his med school studies. Wears the stethoscope for motivation. 13/10 we believe in u  https://t.co/aXM1xYd8Rc,195,12142,53931,2017-10-21 03:05:54-03:00,Beau,13,10,,chinese_rural_dog
